Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
2024-05-31,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Mailing,53704.0,4963,2,4,2,34,Donation,Individual Online,Support The River,Unrestricted,87
2024-05-31,Donation,Unrestricted,Support The River,Business Multi Channel,68508.0,15410,2,4,2,34,Donation,Individual Online,Support The River,Unrestricted,87
2024-05-31,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Mailing,53527.0,3390,2,4,2,34,Donation,Individual Online,Support The River,Unrestricted,87
2024-05-31,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,307,2,4,2,34,Donation,Individual Online,Support The River,Unrestricted,87
2024-05-31,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,20095,2,4,2,34,Donation,Individual Online,Support The River,Unrestricted,87
2024-05-31,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,2431,2,4,2,34,Donation,Individual Online,Support The River,Unrestricted,87
2024-05-30,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Online,53575.0,1356,2,3,2,35,Donation,Individual Online,Support The River,Unrestricted,90
2024-05-30,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Online,53597.0,2708,2,3,2,35,Donation,Individual Online,Support The River,Unrestricted,90
2024-05-30,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Mailing,53597.0,3296,2,3,2,35,Donation,Individual Online,Support The River,Unrestricted,90
2024-05-30,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Mailing,53704.0,20101,2,3,2,35,Donation,Individual Online,Support The River,Unrestricted,90
2024-05-30,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Mailing,53703.0,3376,2,3,2,35,Donation,Individual Online,Support The River,Unrestricted,90
2024-05-29,Donation,Unrestricted,Support The River,Individual Online,53703.0,2992,2,2,2,36,Donation,Individual Online,Support The River,Unrestricted,31
2024-05-29,Donation,Unrestricted,Support The River,Individual Online,53718.0,20090,2,2,2,36,Donation,Individual Online,Support The River,Unrestricted,31
2024-05-29,Donation,Unrestricted,In-Kind,Individual Multi Channel,53711.0,2401,2,2,2,36,Donation,Individual Online,Support The River,Unrestricted,31
2024-05-29,Donation,Unrestricted,Support The River,Individual Multi Channel,53717.0,8551,2,2,2,36,Donation,Individual Online,Support The River,Unrestricted,31
2024-05-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53715.0,318,2,1,2,37,Donation,Individual Online,Support The River,Unrestricted,18
2024-05-28,Soft Credit,Unrestricted,Support The River,Individual Online,53705.0,6901,2,1,2,37,Donation,Individual Online,Support The River,Unrestricted,18
2024-05-28,Donation,Unrestricted,Support The River,Individual Online,53703.0,20089,2,1,2,37,Donation,Individual Online,Support The River,Unrestricted,18
2024-05-28,Donation,Unrestricted,In-Kind,Business Multi Channel,53716.0,338,2,1,2,37,Donation,Individual Online,Support The River,Unrestricted,18
2024-05-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53703.0,310,2,1,2,37,Donation,Individual Online,Support The River,Unrestricted,18
2024-05-28,Soft Credit,Unrestricted,Support The River,Individual Online,53705.0,8594,2,1,2,37,Donation,Individual Online,Support The River,Unrestricted,18
2024-05-28,Donation,Unrestricted,Support The River,Individual Online,53705.0,309,2,1,2,37,Donation,Individual Online,Support The River,Unrestricted,18
2024-05-26,Donation,Unrestricted,Support The River,Individual Online,53704.0,762,2,6,2,1,Donation,Individual Online,Support The River,Unrestricted,24
2024-05-26,Donation,Unrestricted,Support The River,Individual Online,53590.0,244,2,6,2,1,Donation,Individual Online,Support The River,Unrestricted,24
2024-05-25,Donation,Unrestricted,Support The River,Individual Online,53590.0,4731,2,5,2,2,Donation,Individual Online,Support The River,Unrestricted,21
2024-05-25,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Online,54301.0,5046,2,5,2,2,Donation,Individual Online,Support The River,Unrestricted,21
2024-05-25,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,2692,2,5,2,2,Donation,Individual Online,Support The River,Unrestricted,21
2024-05-25,Donation,Unrestricted,Support The River,Individual Online,53716.0,3608,2,5,2,2,Donation,Individual Online,Support The River,Unrestricted,21
2024-05-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,313,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,312,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Payroll,53705.0,9355,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Cap Camp Unrestricted,In-Kind,Individual Multi Channel,53597.0,1180,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Online,53718.0,84,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Payroll,53718.0,225,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Payroll,53704.0,5546,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Payroll,53716.0,15467,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Payroll,53704.0,302,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Donation,Unrestricted,Support The River,Individual Payroll,53704.0,305,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-24,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704.0,5546,2,4,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,29
2024-05-23,Donation,Unrestricted,Support The River,Individual Online,53704.0,1313,2,3,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,30
2024-05-23,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Online,53716.0,14048,2,3,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,30
2024-05-23,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,2412,2,3,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,30
2024-05-23,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Online,53704.0,5546,2,3,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,30
2024-05-22,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-22,Donation,Unrestricted,Support The River,Individual Multi Channel,53597.0,20078,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-22,Donation,Unrestricted,Support The River,Business Event,53703.0,411,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-22,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,376,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-22,Donation,Unrestricted,Support The River,Individual Online,53718.0,20079,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-22,Donation,Unrestricted,In-Kind,Individual Multi Channel,53711.0,2401,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-22,Donation,Unrestricted,Support The River,Individual Online,53562.0,13912,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-22,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Online,53704.0,2,2,2,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2024-05-21,Donation,Unrestricted,Support The River,Individual Multi Channel,53527.0,674,2,1,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,48
2024-05-21,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,2492,2,1,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,48
2024-05-21,Donation,Unrestricted,In-Kind,Business Multi Channel,53716.0,338,2,1,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,48
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,3568,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,19692,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,57,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,9719,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Donation,Unrestricted,Support The River,Individual Online,53704.0,2,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Donation,Unrestricted,Support The River,Individual Online,53703.0,1933,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,20026,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,7903,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,19299,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717.0,19178,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53949.0,15606,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718.0,15429,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,5002,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717.0,19178,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Online,53716.0,14048,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,3006,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,229,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,6,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558.0,539,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1888,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,2646,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,1869,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,2524,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,398,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1888,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,5497,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,737,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1047,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718.0,79,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,74,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2024-05-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53531.0,249,2,0,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
