Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,474,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53726,490,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,470,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53714,464,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,461,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,467,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53590,501,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,484,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/15/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,508,2,0,2,42,Donation,Individual Multi Channel,Support The River,Unrestricted,55
4/14/2024,Donation,Unrestricted,Support The River,Individual Online,53590,244,2,6,2,43,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
4/12/2024,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53705,15438,2,4,2,45,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,40
4/12/2024,Donation,Unrestricted,In-Kind,Business Multi Channel,53704,13041,2,4,2,45,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,40
4/12/2024,Donation,Unrestricted,Support The River,Foundation Multi Channel,53705,15169,2,4,2,45,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,40
4/12/2024,Soft Credit,Unrestricted,Support The River,Faith Comm Online,53711,10291,2,4,2,45,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,40
4/12/2024,Donation,Unrestricted,Support The River,Faith Comm Online,53716,1867,2,4,2,45,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,40
4/11/2024,Donation,Unrestricted,Support The River,Business Multi Channel,53705,14420,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15619,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,54407,14294,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,338,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Soft Credit,Munch,Support The River,Business Multi Channel,53523,15365,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Donation,Unrestricted,Support The River,Individual Online,54913,19845,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Donation,Munch,Support The River,Business Multi Channel,53719,15311,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Donation,Unrestricted,Support The River,Individual Online,53562,13912,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/11/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,2544,2,3,2,46,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
4/10/2024,Donation,Unrestricted,In-Kind,Business Multi Channel,53716,338,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575,731,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,531,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,3697,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,244,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,10,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Donation,Unrestricted,In-Kind,Individual Multi Channel,53711,2401,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,1891,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,256,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,201,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Programs/Operations,Support The River,Individual Online,53711,345,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,1870,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,14072,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Donation,Unrestricted,Support The River,Individual Event,53711,20019,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,32,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,14532,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527,13940,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,54501,4763,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,5609,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714,1185,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53704,19298,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,18827,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,638,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53597,14246,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,657,2,2,2,47,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,75
4/9/2024,Donation,Unrestricted,Support The River,Individual Online,53703,19840,2,1,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,72
4/9/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53955,15067,2,1,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,72
4/9/2024,Donation,Unrestricted,Support The River,Individual Event,53704,20018,2,1,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,72
4/9/2024,Donation,Unrestricted,Support The River,Business Multi Channel,53705,2337,2,1,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,72
4/9/2024,Donation,Unrestricted,Support The River,Individual Online,53714,19838,2,1,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,72
4/9/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53717,3033,2,1,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,72
4/9/2024,Donation,Unrestricted,Support The River,Individual Online,53704,1245,2,1,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,72
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53562,3571,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15420,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53704,5003,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53578,19854,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15419,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Multi Channel,53704,5003,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,305,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Business Online,53705,14420,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,1857,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15418,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Business Multi Channel,53705,13254,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,251,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Business Online,53705,14420,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,338,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53532,685,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,3571,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,5546,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,5003,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,15418,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,302,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53532,685,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,338,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,225,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,1866,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704,5546,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,15419,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,15420,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53716,15467,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
4/8/2024,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53562,251,2,0,2,1,Donation,Individual Online,Support The River,Unrestricted,63
